date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,result,home_elo,away_elo,elo_difference,match_year,home_form_last5,home_goals_last5,home_conceded_last5,home_goal_difference_last5,home_win_percentage_last5,home_draw_percentage_last5,home_matches_last5,home_average_goals_last5,home_average_conceded_last5,away_form_last5,away_goals_last5,away_conceded_last5,away_goal_difference_last5,away_win_percentage_last5,away_draw_percentage_last5,away_matches_last5,away_average_goals_last5,away_average_conceded_last5,home_clean_sheets_last5,home_failed_to_score_last5,home_winning_streak,home_unbeaten_streak,home_days_since_last_match,home_avg_opponent_elo_last5,home_elo_trend,away_clean_sheets_last5,away_failed_to_score_last5,away_winning_streak,away_unbeaten_streak,away_days_since_last_match,away_avg_opponent_elo_last5,away_elo_trend,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_matches_played,h2h_home_win_percentage,h2h_home_goal_diff,home_advantage,is_world_cup,tournament_type,form_difference,goal_difference_difference,win_percentage_difference,draw_percentage_difference,avg_goals_difference,avg_conceded_difference,clean_sheets_difference,failed_to_score_difference,winning_streak_difference,unbeaten_streak_difference,days_since_last_match_difference,opponent_elo_difference,elo_trend_difference
2018-11-16,Netherlands,France,2.0,0.0,UEFA Nations League,Rotterdam,Netherlands,0,Home Win,1872.0,1994.0,-122.0,2018,8.0,8.0,5.0,3.0,0.4,0.4,5.0,1.6,1.0,11.0,10.0,6.0,4.0,0.6,0.4,5.0,2.0,1.2,1.0,0.0,0.0,2.0,31.0,1962.4,0.0,1.0,1.0,1.0,14.0,31.0,1938.8,0.0,0.0,4.0,0.0,4.0,0.0,-7.0,1,0,5,-3.0,-1.0,-0.19999999999999996,0.0,-0.3999999999999999,-0.19999999999999996,0.0,-1.0,-1.0,-12.0,0.0,23.600000000000136,0.0
2018-11-16,Slovakia,Ukraine,4.0,1.0,UEFA Nations League,Trnava,Slovakia,0,Home Win,1766.0,1742.0,24.0,2018,4.0,6.0,6.0,0.0,0.2,0.2,5.0,1.2,1.2,13.0,9.0,3.0,6.0,0.8,0.2,5.0,1.8,0.6,1.0,1.0,0.0,1.0,31.0,1757.8,0.0,2.0,0.0,1.0,8.0,31.0,1739.4,0.0,0.0,2.0,0.0,2.0,0.0,-2.0,1,0,5,-9.0,-6.0,-0.6000000000000001,0.0,-0.6000000000000001,0.6,-1.0,1.0,-1.0,-7.0,0.0,18.399999999999864,0.0
2018-11-16,Argentina,Mexico,2.0,0.0,Friendly,Córdoba,Argentina,0,Home Win,1983.0,1858.0,125.0,2018,7.0,10.0,5.0,5.0,0.4,0.2,5.0,2.0,1.0,3.0,2.0,10.0,-8.0,0.2,0.0,5.0,0.4,2.0,3.0,2.0,0.0,0.0,31.0,1824.2,0.0,1.0,3.0,0.0,0.0,31.0,1953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,4.0,13.0,0.2,0.2,1.6,-1.0,2.0,-1.0,0.0,0.0,0.0,-128.79999999999995,0.0
2018-11-16,Gibraltar,Armenia,2.0,6.0,UEFA Nations League,Gibraltar,Gibraltar,0,Away Win,1078.0,1463.0,-385.0,2018,9.0,4.0,7.0,-3.0,0.6,0.0,5.0,0.8,1.4,5.0,3.0,4.0,-1.0,0.2,0.4,5.0,0.6,0.8,2.0,2.0,2.0,2.0,31.0,1375.8,-30.0,1.0,3.0,0.0,0.0,34.0,1238.25,-37.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0,5,4.0,-2.0,0.39999999999999997,-0.4,0.20000000000000007,0.5999999999999999,1.0,-1.0,2.0,2.0,-3.0,137.54999999999995,7.0
2018-11-16,Slovenia,Norway,1.0,1.0,UEFA Nations League,Ljubljana,Slovenia,0,Draw,1606.0,1561.0,45.0,2018,4.0,5.0,6.0,-1.0,0.2,0.2,5.0,1.0,1.2,12.0,5.0,1.0,4.0,0.8,0.0,5.0,1.0,0.2,1.0,1.0,0.0,1.0,31.0,1524.4,0.0,4.0,1.0,2.0,2.0,31.0,1581.6,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,1,0,5,-8.0,-5.0,-0.6000000000000001,0.2,0.0,1.0,-3.0,0.0,-2.0,-1.0,0.0,-57.19999999999982,0.0
2018-11-16,Brazil,Uruguay,1.0,0.0,Friendly,London,England,1,Home Win,2130.0,1876.0,254.0,2018,10.0,7.0,3.0,4.0,0.6,0.2,5.0,1.4,0.6,9.0,12.0,8.0,4.0,0.6,0.0,5.0,2.4,1.6,3.0,0.0,1.0,1.0,31.0,1883.6,0.0,1.0,1.0,0.0,0.0,31.0,1845.8,0.0,1.0,0.0,1.0,2.0,0.5,3.0,0,0,0,1.0,0.0,0.0,0.2,-1.0,-1.0,2.0,-1.0,1.0,1.0,0.0,37.799999999999955,0.0
2018-11-16,Morocco,Cameroon,2.0,0.0,African Cup of Nations qualification,Casablanca,Morocco,0,Home Win,1709.0,1691.0,18.0,2018,8.0,8.0,5.0,3.0,0.4,0.4,5.0,1.6,1.0,9.0,7.0,4.0,3.0,0.4,0.6,5.0,1.4,0.8,2.0,1.0,0.0,4.0,31.0,1472.0,0.0,2.0,1.0,0.0,7.0,31.0,1252.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,1,0,11,-1.0,0.0,0.0,-0.19999999999999996,0.20000000000000018,0.19999999999999996,0.0,0.0,0.0,-3.0,0.0,220.0,0.0
2018-11-16,Cyprus,Bulgaria,1.0,1.0,UEFA Nations League,Nicosia,Cyprus,0,Draw,1421.0,1610.0,-189.0,2018,4.0,4.0,9.0,-5.0,0.2,0.2,5.0,0.8,1.8,12.0,7.0,4.0,3.0,0.8,0.0,5.0,1.4,0.8,0.0,2.0,0.0,1.0,31.0,1570.0,0.0,1.0,1.0,0.0,0.0,31.0,1503.4,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,1,0,5,-8.0,-8.0,-0.6000000000000001,0.2,-0.5999999999999999,1.0,-1.0,1.0,0.0,1.0,0.0,66.59999999999991,0.0
2018-11-16,Vietnam,Malaysia,2.0,0.0,AFF Championship,Hanoi,Vietnam,0,Home Win,1288.0,1055.0,233.0,2018,11.0,11.0,2.0,9.0,0.6,0.4,5.0,2.2,0.4,12.0,10.0,3.0,7.0,0.8,0.0,5.0,2.0,0.6,3.0,1.0,1.0,9.0,8.0,1131.6666666666667,76.0,2.0,1.0,3.0,3.0,4.0,920.6,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0,99,-1.0,2.0,-0.20000000000000007,0.4,0.20000000000000018,-0.19999999999999996,1.0,0.0,-2.0,6.0,4.0,211.06666666666672,76.0
2018-11-16,Oman,Syria,1.0,1.0,Friendly,Muscat,Oman,0,Draw,1540.0,1611.0,-71.0,2018,7.0,2.0,1.0,1.0,0.2,0.8,5.0,0.4,0.2,5.0,4.0,6.0,-2.0,0.2,0.4,5.0,0.8,1.2,4.0,3.0,0.0,11.0,31.0,1453.6,78.0,1.0,1.0,0.0,0.0,31.0,1465.2,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,2.0,3.0,0.0,0.4,-0.4,-1.0,3.0,2.0,0.0,11.0,0.0,-11.600000000000136,79.0
2018-11-16,Laos,Myanmar,1.0,3.0,AFF Championship,Vientiane,Laos,0,Away Win,770.0,1072.0,-302.0,2018,1.0,4.0,13.0,-9.0,0.0,0.2,5.0,0.8,2.6,3.0,5.0,12.0,-7.0,0.2,0.0,5.0,1.0,2.4,0.0,2.0,0.0,0.0,4.0,935.2,-9.0,0.0,3.0,1.0,1.0,4.0,1337.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,99,-2.0,-2.0,-0.2,0.2,-0.19999999999999996,0.20000000000000018,0.0,-1.0,-1.0,-1.0,0.0,-402.5999999999999,-9.0
2018-11-16,Honduras,Panama,1.0,0.0,Friendly,Tegucigalpa,Honduras,0,Home Win,1626.0,1661.0,-35.0,2018,5.0,4.0,6.0,-2.0,0.2,0.4,5.0,0.8,1.2,0.0,2.0,16.0,-14.0,0.0,0.0,5.0,0.4,3.2,2.0,3.0,0.0,0.0,366.0,1757.4,45.0,0.0,3.0,0.0,0.0,35.0,1792.4,0.0,0.0,1.0,1.0,2.0,0.0,-1.0,1,0,0,5.0,12.0,0.2,0.4,0.4,-2.0,2.0,0.0,0.0,0.0,331.0,-35.0,45.0
2018-11-16,Egypt,Tunisia,3.0,2.0,African Cup of Nations qualification,Alexandria,Egypt,0,Home Win,1641.0,1653.0,-12.0,2018,9.0,13.0,5.0,8.0,0.6,0.0,5.0,2.6,1.0,12.0,9.0,7.0,2.0,0.8,0.0,5.0,1.8,1.4,2.0,1.0,3.0,3.0,31.0,1471.4,0.0,2.0,0.0,4.0,4.0,31.0,1483.8,0.0,1.0,1.0,0.0,2.0,0.5,0.0,1,0,11,-3.0,6.0,-0.20000000000000007,0.0,0.8,-0.3999999999999999,0.0,1.0,-1.0,-1.0,0.0,-12.399999999999864,0.0
2018-11-16,Japan,Venezuela,1.0,1.0,Kirin Challenge Cup,Ōita,Japan,0,Draw,1693.0,1747.0,-54.0,2018,7.0,11.0,9.0,2.0,0.4,0.2,5.0,2.2,1.8,7.0,4.0,3.0,1.0,0.4,0.2,5.0,0.8,0.6,1.0,1.0,2.0,2.0,31.0,1807.6,0.0,3.0,2.0,1.0,1.0,66.0,1793.6,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,99,0.0,1.0,0.0,0.0,1.4000000000000001,1.2000000000000002,-2.0,-1.0,1.0,1.0,-35.0,14.0,-61.0
2018-11-17,Romania,Lithuania,3.0,0.0,UEFA Nations League,Ploiești,Romania,0,Home Win,1705.0,1411.0,294.0,2018,9.0,6.0,3.0,3.0,0.4,0.6,5.0,1.2,0.6,0.0,2.0,13.0,-11.0,0.0,0.0,5.0,0.4,2.6,3.0,2.0,0.0,8.0,34.0,1626.0,0.0,0.0,3.0,0.0,0.0,34.0,1704.6,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1,0,5,9.0,14.0,0.4,0.6,0.7999999999999999,-2.0,3.0,-1.0,0.0,8.0,0.0,-78.59999999999991,0.0
2018-11-17,Thailand,Indonesia,4.0,2.0,AFF Championship,Bangkok,Thailand,0,Home Win,1394.0,1195.0,199.0,2018,7.0,6.0,6.0,0.0,0.4,0.2,5.0,1.2,1.2,6.0,5.0,11.0,-6.0,0.4,0.0,5.0,1.0,2.2,2.0,2.0,0.0,0.0,168.0,1432.6,0.0,2.0,2.0,0.0,0.0,8.0,1346.2,0.0,2.0,1.0,0.0,3.0,0.6666666666666666,3.0,1,0,99,1.0,6.0,0.0,0.2,0.19999999999999996,-1.0000000000000002,0.0,0.0,0.0,0.0,160.0,86.39999999999986,0.0
2018-11-17,Italy,Portugal,0.0,0.0,UEFA Nations League,Milan,Italy,0,Draw,1892.0,2000.0,-108.0,2018,6.0,4.0,4.0,0.0,0.2,0.6,5.0,0.8,0.8,10.0,9.0,6.0,3.0,0.6,0.2,5.0,1.8,1.2,1.0,1.0,1.0,2.0,34.0,1854.8,0.0,1.0,0.0,3.0,4.0,34.0,1833.6,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,1,0,5,-4.0,-3.0,-0.39999999999999997,0.39999999999999997,-1.0,-0.3999999999999999,0.0,1.0,-2.0,-2.0,0.0,21.200000000000045,0.0
2018-11-17,Turkey,Sweden,0.0,1.0,UEFA Nations League,Konya,Turkey,0,Away Win,1726.0,1795.0,-69.0,2018,5.0,7.0,9.0,-2.0,0.2,0.4,5.0,1.4,1.8,2.0,3.0,8.0,-5.0,0.0,0.4,5.0,0.6,1.6,0.0,1.0,0.0,0.0,34.0,1698.0,7.0,1.0,3.0,0.0,2.0,32.0,1768.2,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1,0,5,3.0,3.0,0.2,0.0,0.7999999999999999,0.19999999999999996,-1.0,-2.0,0.0,-2.0,2.0,-70.20000000000005,7.0
2018-11-17,Albania,Scotland,0.0,4.0,UEFA Nations League,Shkodër,Albania,0,Away Win,1635.0,1717.0,-82.0,2018,4.0,2.0,8.0,-6.0,0.2,0.2,5.0,0.4,1.6,3.0,4.0,10.0,-6.0,0.2,0.0,5.0,0.8,2.0,2.0,3.0,0.0,0.0,34.0,1614.8,0.0,1.0,2.0,0.0,0.0,34.0,1799.2,0.0,0.0,1.0,0.0,1.0,0.0,-2.0,1,0,5,1.0,0.0,0.0,0.2,-0.4,-0.3999999999999999,1.0,1.0,0.0,0.0,0.0,-184.4000000000001,0.0
2018-11-17,Serbia,Montenegro,2.0,1.0,UEFA Nations League,Belgrade,Serbia,0,Home Win,1770.0,1609.0,161.0,2018,8.0,5.0,4.0,1.0,0.4,0.4,5.0,1.0,0.8,7.0,6.0,5.0,1.0,0.4,0.2,5.0,1.2,1.0,3.0,2.0,0.0,4.0,34.0,1712.0,0.0,2.0,3.0,1.0,1.0,34.0,1580.6,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1,0,5,1.0,0.0,0.0,0.2,-0.19999999999999996,-0.19999999999999996,1.0,-1.0,-1.0,3.0,0.0,131.4000000000001,0.0
2018-11-17,Malta,Kosovo,0.0,5.0,UEFA Nations League,Attard,Malta,0,Away Win,1204.0,1405.0,-201.0,2018,3.0,4.0,7.0,-3.0,0.0,0.6,5.0,0.8,1.4,13.0,11.0,4.0,7.0,0.8,0.2,5.0,2.2,0.8,0.0,1.0,0.0,1.0,34.0,1431.0,-22.0,3.0,1.0,1.0,5.0,37.0,1371.6,0.0,0.0,1.0,0.0,1.0,0.0,-2.0,1,0,5,-10.0,-10.0,-0.8,0.39999999999999997,-1.4000000000000001,0.5999999999999999,-3.0,0.0,-1.0,-4.0,-3.0,59.40000000000009,-22.0
2018-11-17,Gambia,Benin,3.0,1.0,African Cup of Nations qualification,Bakau,Gambia,0,Home Win,1298.0,1415.0,-117.0,2018,6.0,3.0,3.0,0.0,0.2,0.6,5.0,0.6,0.6,6.0,3.0,4.0,-1.0,0.2,0.6,5.0,0.6,0.8,2.0,2.0,0.0,0.0,32.0,1374.2,0.0,2.0,2.0,1.0,1.0,32.0,1425.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,1,0,11,0.0,1.0,0.0,0.0,0.0,-0.20000000000000007,0.0,0.0,-1.0,-1.0,0.0,-50.799999999999955,0.0
2018-11-17,Namibia,Guinea-Bissau,0.0,0.0,African Cup of Nations qualification,Windhoek,Namibia,0,Draw,1386.0,1288.0,98.0,2018,8.0,4.0,3.0,1.0,0.4,0.4,5.0,0.8,0.6,5.0,5.0,6.0,-1.0,0.2,0.4,5.0,1.0,1.2,2.0,2.0,2.0,2.0,32.0,1363.4,0.0,1.0,2.0,1.0,1.0,34.0,1357.8,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,1,0,11,3.0,2.0,0.2,0.0,-0.19999999999999996,-0.6,1.0,0.0,1.0,1.0,-2.0,5.600000000000136,0.0
2018-11-17,Jamaica,Suriname,2.0,1.0,CONCACAF Nations League qualification,Kingston,Jamaica,0,Home Win,1495.0,1209.0,286.0,2018,7.0,13.0,7.0,6.0,0.4,0.2,5.0,2.6,1.4,7.0,8.0,9.0,-1.0,0.4,0.2,5.0,1.6,1.8,1.0,2.0,1.0,1.0,34.0,1378.5,0.0,1.0,2.0,0.0,1.0,72.0,1306.0,21.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0,99,0.0,7.0,0.0,0.0,1.0,-0.40000000000000013,0.0,0.0,1.0,0.0,-38.0,72.5,-21.0
2018-11-17,Nicaragua,Haiti,0.0,2.0,CONCACAF Nations League qualification,Managua,Nicaragua,0,Away Win,1252.0,1479.0,-227.0,2018,7.0,13.0,8.0,5.0,0.4,0.2,5.0,2.6,1.6,7.0,9.0,13.0,-4.0,0.4,0.2,5.0,1.8,2.6,1.0,1.0,1.0,3.0,34.0,1261.6,0.0,1.0,2.0,0.0,0.0,172.0,1681.4,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,99,0.0,9.0,0.0,0.0,0.8,-1.0,0.0,-1.0,1.0,3.0,-138.0,-419.8000000000002,21.0
2018-11-17,Comoros,Malawi,2.0,1.0,African Cup of Nations qualification,Moroni,Comoros,0,Home Win,1019.0,1274.0,-255.0,2018,2.0,3.0,8.0,-5.0,0.0,0.4,5.0,0.6,1.6,2.0,0.0,5.0,-5.0,0.0,0.4,5.0,0.0,1.0,0.0,3.0,0.0,1.0,32.0,1534.4,0.0,2.0,5.0,0.0,1.0,32.0,1536.0,-32.0,0.0,1.0,0.0,1.0,0.0,-1.0,1,0,11,0.0,0.0,0.0,0.0,0.6,0.6000000000000001,-2.0,-2.0,0.0,0.0,0.0,-1.599999999999909,32.0
2018-11-17,Gabon,Mali,0.0,1.0,African Cup of Nations qualification,Libreville,Gabon,0,Away Win,1420.0,1531.0,-111.0,2018,4.0,1.0,2.0,-1.0,0.0,0.8,5.0,0.2,0.4,5.0,2.0,2.0,0.0,0.0,1.0,5.0,0.4,0.4,3.0,4.0,0.0,0.0,67.0,1383.4,0.0,3.0,3.0,0.0,5.0,32.0,1478.2,0.0,0.0,1.0,2.0,3.0,0.0,-1.0,1,0,11,-1.0,-1.0,0.0,-0.19999999999999996,-0.2,0.0,0.0,1.0,0.0,-5.0,35.0,-94.79999999999995,0.0
2018-11-17,Seychelles,Libya,1.0,8.0,African Cup of Nations qualification,Victoria,Seychelles,0,Away Win,943.0,1462.0,-519.0,2018,3.0,3.0,7.0,-4.0,0.0,0.6,5.0,0.6,1.4,5.0,4.0,8.0,-4.0,0.2,0.4,5.0,0.8,1.6,1.0,2.0,0.0,0.0,70.0,1320.0,-23.0,2.0,2.0,0.0,0.0,32.0,1548.75,0.0,0.0,1.0,0.0,1.0,0.0,-4.0,1,0,11,-2.0,0.0,-0.2,0.19999999999999996,-0.20000000000000007,-0.20000000000000018,-1.0,0.0,0.0,0.0,38.0,-228.75,-23.0
2018-11-17,Jordan,India,2.0,1.0,Friendly,Amman,Jordan,0,Home Win,1467.0,1162.0,305.0,2018,5.0,4.0,3.0,1.0,0.2,0.4,5.0,0.8,0.6,10.0,8.0,3.0,5.0,0.6,0.2,5.0,1.6,0.6,3.0,3.0,0.0,0.0,33.0,1581.4,0.0,3.0,1.0,0.0,1.0,35.0,1202.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,-5.0,-4.0,-0.39999999999999997,0.2,-0.8,0.0,0.0,2.0,0.0,-1.0,-2.0,378.6500000000001,0.0
2018-11-18,Switzerland,Belgium,5.0,2.0,UEFA Nations League,Lucerne,Switzerland,0,Home Win,1878.0,1929.0,-51.0,2018,6.0,9.0,5.0,4.0,0.4,0.0,5.0,1.8,1.0,13.0,12.0,2.0,10.0,0.8,0.2,5.0,2.4,0.4,1.0,2.0,0.0,0.0,4.0,1786.2,0.0,3.0,0.0,1.0,6.0,3.0,1808.2,0.0,0.0,2.0,0.0,2.0,0.0,-2.0,1,0,5,-7.0,-6.0,-0.4,-0.2,-0.5999999999999999,0.6,-2.0,2.0,-1.0,-6.0,1.0,-22.0,0.0
2018-11-18,England,Croatia,2.0,1.0,UEFA Nations League,London,England,0,Home Win,1940.0,1853.0,87.0,2018,7.0,5.0,6.0,-1.0,0.4,0.2,5.0,1.0,1.2,8.0,6.0,10.0,-4.0,0.4,0.4,5.0,1.2,2.0,2.0,2.0,1.0,3.0,34.0,1951.2,0.0,1.0,2.0,2.0,3.0,3.0,1900.6,0.0,0.0,1.0,1.0,2.0,0.0,-1.0,1,0,5,-1.0,3.0,0.0,-0.2,-0.19999999999999996,-0.8,1.0,0.0,-1.0,0.0,31.0,50.600000000000136,0.0
2018-11-18,Greece,Estonia,0.0,1.0,UEFA Nations League,Athens,Greece,0,Away Win,1664.0,1503.0,161.0,2018,9.0,4.0,4.0,0.0,0.6,0.0,5.0,0.8,0.8,1.0,3.0,8.0,-5.0,0.0,0.2,5.0,0.6,1.6,3.0,1.0,1.0,1.0,3.0,1561.8,0.0,0.0,4.0,0.0,0.0,3.0,1594.0,0.0,2.0,0.0,1.0,3.0,0.6666666666666666,3.0,1,0,5,8.0,5.0,0.6,-0.2,0.20000000000000007,-0.8,3.0,-3.0,1.0,1.0,0.0,-32.200000000000045,0.0
2018-11-18,Hungary,Finland,2.0,0.0,UEFA Nations League,Budapest,Hungary,0,Home Win,1583.0,1570.0,13.0,2018,7.0,7.0,6.0,1.0,0.4,0.2,5.0,1.4,1.2,12.0,5.0,1.0,4.0,0.8,0.0,5.0,1.0,0.2,1.0,2.0,1.0,2.0,3.0,1580.8,0.0,4.0,1.0,0.0,0.0,3.0,1583.4,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,1,0,5,-5.0,-3.0,-0.4,0.2,0.3999999999999999,1.0,-3.0,1.0,1.0,2.0,0.0,-2.6000000000001364,0.0
2018-11-18,Ethiopia,Ghana,0.0,2.0,African Cup of Nations qualification,Addis Ababa,Ethiopia,0,Away Win,1279.0,1617.0,-338.0,2018,3.0,3.0,9.0,-6.0,0.0,0.6,5.0,0.6,1.8,6.0,5.0,4.0,1.0,0.2,0.6,5.0,1.0,0.8,1.0,2.0,0.0,0.0,35.0,1364.2,0.0,2.0,2.0,0.0,0.0,71.0,1585.2,43.0,0.0,1.0,0.0,1.0,0.0,-5.0,1,0,11,-3.0,-7.0,-0.2,0.0,-0.4,1.0,-1.0,0.0,0.0,0.0,-36.0,-221.0,-43.0
2018-11-18,Lesotho,Tanzania,1.0,0.0,African Cup of Nations qualification,Maseru,Lesotho,0,Home Win,1316.0,1312.0,4.0,2018,7.0,2.0,5.0,-3.0,0.4,0.2,5.0,0.4,1.0,1.0,3.0,9.0,-6.0,0.0,0.2,5.0,0.6,1.8,3.0,3.0,0.0,0.0,33.0,1398.0,62.0,1.0,2.0,0.0,1.0,71.0,1442.0,-5.0,0.0,0.0,2.0,2.0,0.0,0.0,1,0,11,6.0,3.0,0.4,0.0,-0.19999999999999996,-0.8,2.0,1.0,0.0,-1.0,-38.0,-44.0,67.0
2018-11-18,Liberia,Zimbabwe,1.0,0.0,African Cup of Nations qualification,Monrovia,Liberia,0,Home Win,1329.0,1436.0,-107.0,2018,3.0,4.0,10.0,-6.0,0.2,0.0,5.0,0.8,2.0,6.0,6.0,5.0,1.0,0.2,0.6,5.0,1.2,1.0,0.0,2.0,1.0,1.0,33.0,1458.4,0.0,1.0,2.0,0.0,4.0,70.0,1330.2,0.0,0.0,1.0,0.0,1.0,0.0,-3.0,1,0,11,-3.0,-7.0,0.0,-0.6,-0.3999999999999999,1.0,-1.0,0.0,1.0,-3.0,-37.0,128.20000000000005,0.0
2018-11-18,Mauritania,Botswana,2.0,1.0,African Cup of Nations qualification,Nouakchott,Mauritania,0,Home Win,1330.0,1313.0,17.0,2018,6.0,4.0,7.0,-3.0,0.4,0.0,5.0,0.8,1.4,10.0,10.0,2.0,8.0,0.6,0.2,5.0,2.0,0.4,2.0,2.0,1.0,1.0,33.0,1268.8,0.0,3.0,1.0,1.0,1.0,49.0,1287.0,73.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0,11,-4.0,-11.0,-0.19999999999999996,-0.2,-1.2,0.9999999999999999,-1.0,1.0,0.0,0.0,-16.0,-18.200000000000045,-73.0
2018-11-18,Eswatini,Niger,1.0,2.0,African Cup of Nations qualification,Manzini,Eswatini,0,Away Win,1255.0,1287.0,-32.0,2018,0.0,1.0,11.0,-10.0,0.0,0.0,5.0,0.2,2.2,6.0,5.0,10.0,-5.0,0.4,0.0,5.0,1.0,2.0,0.0,4.0,0.0,0.0,33.0,1500.4,0.0,1.0,2.0,0.0,0.0,33.0,1545.8,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,11,-6.0,-5.0,-0.4,0.0,-0.8,0.20000000000000018,-1.0,2.0,0.0,0.0,0.0,-45.399999999999864,0.0
2018-11-18,Mozambique,Zambia,1.0,0.0,African Cup of Nations qualification,Maputo,Mozambique,0,Home Win,1311.0,1441.0,-130.0,2018,7.0,8.0,6.0,2.0,0.4,0.2,5.0,1.6,1.2,7.0,7.0,8.0,-1.0,0.4,0.2,5.0,1.4,1.6,1.0,1.0,0.0,0.0,33.0,1204.4,0.0,1.0,0.0,0.0,0.0,35.0,1363.6,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0,11,0.0,3.0,0.0,0.0,0.20000000000000018,-0.40000000000000013,0.0,1.0,0.0,0.0,-2.0,-159.19999999999982,0.0
2018-11-18,Madagascar,Sudan,1.0,3.0,African Cup of Nations qualification,Antananarivo,Madagascar,0,Away Win,1252.0,1299.0,-47.0,2018,5.0,4.0,5.0,-1.0,0.2,0.4,5.0,0.8,1.0,0.0,3.0,11.0,-8.0,0.0,0.0,5.0,0.6,2.2,1.0,2.0,0.0,1.0,70.0,1279.8,0.0,0.0,2.0,0.0,0.0,33.0,1500.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1,0,11,5.0,7.0,0.2,0.4,0.20000000000000007,-1.2000000000000002,1.0,0.0,0.0,1.0,37.0,-220.20000000000005,0.0
2018-11-18,Togo,Algeria,1.0,4.0,African Cup of Nations qualification,Lomé,Togo,0,Away Win,1395.0,1505.0,-110.0,2018,9.0,8.0,1.0,7.0,0.4,0.6,5.0,1.6,0.2,4.0,4.0,7.0,-3.0,0.2,0.2,5.0,0.8,1.4,4.0,2.0,1.0,5.0,33.0,1273.2,0.0,1.0,2.0,0.0,0.0,33.0,1582.8,-116.0,0.0,1.0,0.0,1.0,0.0,-1.0,1,0,11,5.0,10.0,0.2,0.39999999999999997,0.8,-1.2,3.0,0.0,1.0,5.0,0.0,-309.5999999999999,116.0
2018-11-19,Cyprus,Norway,0.0,2.0,UEFA Nations League,Nicosia,Cyprus,0,Away Win,1421.0,1561.0,-140.0,2018,5.0,5.0,7.0,-2.0,0.2,0.4,5.0,1.0,1.4,10.0,5.0,2.0,3.0,0.6,0.2,5.0,1.0,0.4,0.0,1.0,0.0,2.0,3.0,1598.6,0.0,3.0,1.0,0.0,3.0,3.0,1570.6,0.0,0.0,1.0,0.0,1.0,0.0,-2.0,1,0,5,-5.0,-5.0,-0.39999999999999997,0.2,0.0,0.9999999999999999,-3.0,0.0,0.0,-1.0,0.0,28.0,0.0
2018-11-19,Germany,Netherlands,2.0,2.0,UEFA Nations League,Gelsenkirchen,Germany,0,Draw,2091.0,1872.0,219.0,2018,7.0,6.0,6.0,0.0,0.4,0.2,5.0,1.2,1.2,10.0,9.0,4.0,5.0,0.6,0.2,5.0,1.8,0.8,2.0,2.0,1.0,1.0,4.0,1890.0,0.0,2.0,0.0,1.0,3.0,3.0,1982.8,0.0,0.0,1.0,0.0,1.0,0.0,-3.0,1,0,5,-3.0,-5.0,-0.19999999999999996,0.0,-0.6000000000000001,0.3999999999999999,0.0,2.0,0.0,-2.0,1.0,-92.79999999999995,0.0
2018-11-19,Czechia,Slovakia,1.0,0.0,UEFA Nations League,Prague,Czech Republic,0,Home Win,1702.0,1766.0,-64.0,2018,6.0,5.0,9.0,-4.0,0.4,0.0,5.0,1.0,1.8,7.0,9.0,5.0,4.0,0.4,0.2,5.0,1.8,1.0,1.0,1.0,1.0,1.0,4.0,1752.8,0.0,1.0,1.0,1.0,2.0,3.0,1764.4,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0,5,-1.0,-8.0,0.0,-0.2,-0.8,0.8,0.0,0.0,0.0,-1.0,1.0,-11.600000000000136,0.0
